開催日,日目,レース,艇,登番,選手名,級,身長,体重,勝率,2連率,3連率,当地勝率,当地2連率,当地3連率,モーター勝率,モーター2連率,モーター3連率,ボート勝率,ボート2連率,ボート3連率,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,算出期間自,算出期間至
2018-01-02,4,3,2,3753,河上哲也,B1,166,54,4.43,26.5,37.8,4.8,26.0,44.7,5.53,47.4,52.6,5.4,37.5,51.1,0.19,14,42.9,0.16,2.9,21,28.6,0.17,3.8,19,15.8,0.21,4.3,23,26.1,0.2,3.2,16,6.3,0.21,4.0,20,0.0,0.2,4.3,2017-07-01,2017-12-28
2018-01-02,4,3,5,3837,秋山広一,A2,167,54,5.65,33.0,58.5,6.28,40.7,65.5,4.43,23.8,40.5,5.5,36.9,52.4,0.17,23,73.9,0.16,2.4,21,42.9,0.15,2.9,21,23.8,0.18,3.4,15,26.7,0.16,3.4,23,34.8,0.18,3.1,19,15.8,0.19,4.1,2017-07-01,2017-12-28
2018-01-02,4,3,6,3975,小野寺智洋,A2,163,55,5.86,35.7,63.4,5.87,38.0,60.5,6.2,43.9,65.9,4.39,19.5,37.8,0.17,25,84.0,0.14,1.8,18,38.9,0.15,3.1,26,34.6,0.16,3.0,21,23.8,0.18,3.8,24,8.3,0.2,3.6,28,7.1,0.2,4.4,2017-07-01,2017-12-28
2018-01-02,4,3,1,4894,原村拓也,B1,173,54,2.3,2.0,12.0,1.66,3.4,5.2,2.5,8.3,16.7,6.18,41.6,64.9,0.18,10,20.0,0.26,4.0,13,7.7,0.17,4.1,19,15.8,0.19,3.9,10,20.0,0.18,4.0,19,0.0,0.15,2.9,19,0.0,0.18,3.7,2017-07-01,2017-12-28
2018-01-02,4,3,4,3660,長谷川親王,B1,169,60,4.06,19.4,33.3,4.57,25.7,42.6,5.63,39.0,53.7,5.93,37.5,58.0,0.2,11,27.3,0.19,3.6,19,5.3,0.19,4.3,14,0.0,0.19,3.7,10,10.0,0.23,4.3,17,17.6,0.2,4.5,15,0.0,0.23,4.5,2017-07-01,2017-12-28
2018-01-02,4,5,3,3907,村越篤,A1,168,56,6.45,51.8,68.8,6.4,45.2,61.9,5.9,41.5,63.4,5.7,35.2,58.0,0.17,32,78.1,0.18,3.3,21,52.4,0.17,3.1,32,31.3,0.16,2.8,33,48.5,0.17,3.0,16,37.5,0.16,3.3,16,6.3,0.2,3.8,2017-07-01,2017-12-28
2018-01-02,4,5,4,3849,中岡正彦,A1,166,51,6.75,55.0,69.7,6.92,53.8,72.6,5.85,46.3,63.4,5.43,36.0,46.7,0.12,20,90.0,0.12,2.5,19,78.9,0.11,2.2,19,31.6,0.13,2.6,20,40.0,0.11,2.0,14,7.1,0.13,3.0,4,25.0,0.15,3.0,2017-07-01,2017-12-28
2018-01-02,4,5,1,3578,塩田雄一,A2,160,49,5.35,33.3,55.0,6.08,43.4,63.2,4.68,24.0,44.0,5.25,26.2,45.0,0.2,16,75.0,0.18,3.8,14,42.9,0.2,4.5,11,9.1,0.2,3.6,19,21.1,0.2,3.7,10,30.0,0.24,4.1,10,0.0,0.17,3.3,2017-07-01,2017-12-28
2018-01-02,4,5,6,4946,船越健吾,B2,167,53,1.53,0.0,2.7,1.45,0.0,0.0,6.27,40.9,72.7,5.59,36.6,55.9,0.18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0.0,0.3,6.0,9,0.0,0.16,3.1,47,0.0,0.17,3.2,2017-07-01,2017-12-28
2018-01-02,4,5,5,2698,角川政志,B1,159,52,4.28,21.8,37.9,4.43,27.9,41.8,4.82,36.4,45.5,5.09,33.3,50.6,0.2,12,41.7,0.16,2.5,62,16.1,0.2,4.5,9,11.1,0.25,4.9,2,0.0,0.2,4.5,1,0.0,0.16,4.0,0,0.0,0.0,0.0,2017-07-01,2017-12-28
2018-01-02,4,5,2,3701,大西隆洋,B1,171,61,4.43,23.7,40.2,4.33,26.5,36.1,4.24,26.5,38.2,4.81,22.5,41.2,0.14,15,46.7,0.14,1.9,19,21.1,0.16,3.3,22,9.1,0.15,3.2,17,17.6,0.13,2.5,23,8.7,0.12,2.2,15,0.0,0.16,3.0,2017-07-01,2017-12-28
2018-01-02,4,6,2,4459,片岡雅裕,A1,155,52,5.69,40.1,57.8,6.98,48.4,71.1,4.87,30.8,43.6,5.85,44.7,56.5,0.14,24,100.0,0.14,2.3,31,48.4,0.15,2.8,21,42.9,0.15,3.5,24,29.2,0.13,2.7,25,36.0,0.16,3.5,25,4.0,0.14,3.8,2017-07-01,2017-12-28
2018-01-02,4,6,5,4260,中越博紀,A1,167,55,5.9,41.0,65.5,6.38,43.9,64.4,5.05,35.9,48.7,6.03,40.3,59.7,0.15,25,88.0,0.14,3.4,22,45.5,0.14,3.4,11,63.6,0.13,2.6,17,23.5,0.16,3.2,28,39.3,0.16,2.9,20,20.0,0.16,3.6,2017-07-01,2017-12-28
2018-01-02,4,6,3,4437,中田元泰,A1,173,55,5.91,37.9,65.0,5.97,39.5,61.4,6.17,50.0,61.1,5.37,31.4,52.9,0.17,25,96.0,0.17,3.0,19,68.4,0.17,3.5,21,42.9,0.16,3.2,21,47.6,0.15,2.4,22,36.4,0.19,3.3,25,16.0,0.18,4.0,2017-07-01,2017-12-28
2018-01-02,4,6,1,4852,川原祐明,B1,163,51,4.75,30.2,42.5,3.45,11.5,24.0,4.07,13.8,31.0,5.82,38.4,54.8,0.15,16,37.5,0.2,3.9,19,21.1,0.18,4.1,21,42.9,0.13,2.5,16,43.8,0.14,2.9,27,22.2,0.13,2.7,25,12.0,0.15,3.0,2017-07-01,2017-12-28
2018-01-02,4,6,4,4020,川上清人,B1,165,62,5.71,42.1,57.0,4.66,26.0,42.3,5.22,33.3,51.9,5.45,32.9,52.6,0.19,23,60.9,0.17,2.4,22,45.5,0.18,3.8,15,26.7,0.17,4.3,22,18.2,0.21,4.0,21,28.6,0.18,4.3,22,0.0,0.2,4.6,2017-07-01,2017-12-28
2018-01-02,4,6,6,4309,坂口明義,B1,161,52,4.31,22.1,35.6,3.98,13.8,34.0,5.42,38.5,57.7,5.1,32.6,44.2,0.2,15,66.7,0.2,3.3,18,27.8,0.17,3.4,22,31.8,0.19,3.7,16,37.5,0.22,3.9,24,8.3,0.2,3.5,19,10.5,0.19,4.7,2017-07-01,2017-12-28
2018-01-02,4,7,6,4776,竹田和哉,A2,170,54,5.49,35.5,53.6,5.35,35.5,51.6,6.36,44.0,72.0,5.11,30.9,46.9,0.15,21,85.7,0.17,3.1,25,32.0,0.16,3.8,31,58.1,0.14,3.1,26,26.9,0.16,3.5,22,22.7,0.13,3.2,22,9.1,0.16,4.0,2017-07-01,2017-12-28
2018-01-02,4,7,2,3908,重成一人,A1,168,57,6.19,44.9,57.0,7.46,58.5,74.8,4.27,21.6,37.8,5.33,34.1,48.8,0.13,34,91.2,0.13,2.2,19,52.6,0.15,3.6,20,45.0,0.12,2.8,23,26.1,0.14,2.7,22,18.2,0.14,3.0,28,35.7,0.11,3.0,2017-07-01,2017-12-28
2018-01-02,4,7,4,4821,妻鳥晋也,A2,170,59,4.75,27.5,46.2,3.51,9.4,25.9,4.6,20.0,52.0,5.79,39.5,55.3,0.21,17,76.5,0.18,3.2,16,43.8,0.2,4.2,16,25.0,0.22,4.2,19,26.3,0.22,4.3,22,27.3,0.2,3.5,17,5.9,0.23,4.2,2017-07-01,2017-12-28
2018-01-02,4,7,5,3553,平池仁志,B1,165,56,4.87,25.3,44.6,5.02,30.0,49.2,4.86,26.2,38.1,6.24,43.2,62.5,0.18,23,52.2,0.18,3.3,21,33.3,0.18,3.6,20,40.0,0.18,3.0,24,29.2,0.17,2.8,23,13.0,0.18,2.4,17,0.0,0.18,4.4,2017-07-01,2017-12-28
2018-01-02,4,7,3,3568,木村光宏,A2,162,55,5.66,40.9,55.1,6.41,48.4,61.1,6.26,52.6,65.8,6.43,44.3,62.5,0.16,26,84.6,0.16,2.4,28,53.6,0.15,3.1,22,31.8,0.17,2.9,26,30.8,0.17,2.8,16,0.0,0.17,3.8,6,33.3,0.19,3.8,2017-07-01,2017-12-28
2018-01-02,4,7,1,3910,松下知幸,B1,164,49,5.09,34.6,50.0,5.07,31.7,45.3,2.97,5.7,20.0,5.37,39.1,51.7,0.18,20,60.0,0.18,3.6,19,31.6,0.2,3.7,17,47.1,0.16,3.2,20,40.0,0.18,3.1,20,30.0,0.18,3.6,15,13.3,0.21,4.8,2017-07-01,2017-12-28
2018-01-02,4,8,1,4739,中村晃朋,A2,168,53,5.5,37.2,54.3,5.53,39.6,56.1,4.62,24.1,37.9,5.64,33.8,54.5,0.15,24,91.7,0.17,3.2,24,58.3,0.15,3.0,21,33.3,0.14,2.8,24,25.0,0.17,3.4,22,22.7,0.14,3.0,24,16.7,0.15,3.2,2017-07-01,2017-12-28
2018-01-02,4,8,4,4030,森高一真,A1,170,52,5.87,43.3,61.4,7.63,60.0,77.7,5.97,45.9,51.4,5.85,40.5,57.0,0.15,26,80.8,0.13,2.4,26,34.6,0.14,3.8,26,50.0,0.14,2.8,25,44.0,0.17,2.6,20,10.0,0.15,3.4,17,11.8,0.16,4.2,2017-07-01,2017-12-28
2018-01-02,4,8,6,4772,石丸海渡,A2,164,56,5.33,36.2,55.2,5.18,35.1,48.5,5.06,22.2,41.7,5.24,36.6,53.7,0.17,13,84.6,0.16,3.2,11,36.4,0.2,3.9,20,70.0,0.17,4.0,14,28.6,0.15,3.1,14,28.6,0.16,3.8,21,9.5,0.19,4.2,2017-07-01,2017-12-28
2018-01-02,4,8,3,3660,長谷川親王,B1,169,60,4.06,19.4,33.3,4.57,25.7,42.6,5.63,39.0,53.7,5.93,37.5,58.0,0.2,11,27.3,0.19,3.6,19,5.3,0.19,4.3,14,0.0,0.19,3.7,10,10.0,0.23,4.3,17,17.6,0.2,4.5,15,0.0,0.23,4.5,2017-07-01,2017-12-28
2018-01-02,4,8,5,4185,藤原真也,B1,171,52,4.11,18.9,37.9,4.24,24.4,33.7,5.33,36.7,50.0,5.3,28.6,51.2,0.23,10,50.0,0.22,2.9,9,0.0,0.21,4.2,23,26.1,0.23,4.2,13,15.4,0.24,5.2,16,25.0,0.22,4.5,13,0.0,0.22,4.2,2017-07-01,2017-12-28
2018-01-02,4,8,2,3064,山崎昭生,B1,162,54,4.65,26.7,43.3,5.33,35.8,49.6,6.48,51.7,65.5,4.97,26.7,46.7,0.21,17,58.8,0.21,4.0,18,33.3,0.21,4.5,18,5.6,0.22,4.4,16,25.0,0.19,4.6,16,12.5,0.19,4.2,8,0.0,0.22,4.3,2017-07-01,2017-12-28
2018-01-02,4,9,2,4154,森安弘雅,B1,163,51,5.33,36.3,51.6,4.99,33.8,44.4,5.18,32.1,46.4,5.3,37.3,45.8,0.17,23,69.6,0.18,3.4,24,33.3,0.18,4.0,27,33.3,0.17,3.9,20,25.0,0.15,3.6,18,16.7,0.16,3.3,14,0.0,0.19,3.9,2017-07-01,2017-12-28
2018-01-02,4,9,4,3832,下田哲也,A2,167,53,5.52,36.8,55.1,5.42,30.2,53.5,4.47,26.7,46.7,5.38,30.0,46.2,0.17,23,73.9,0.16,2.5,22,50.0,0.16,3.1,25,28.0,0.16,3.4,16,43.8,0.19,3.6,25,12.0,0.16,3.2,20,10.0,0.19,3.4,2017-07-01,2017-12-28
2018-01-02,4,9,5,4643,近江翔吾,A2,167,53,5.98,46.7,55.1,6.55,48.4,66.7,4.27,20.0,40.0,6.23,50.6,64.6,0.13,27,88.9,0.12,2.4,23,39.1,0.15,2.9,26,42.3,0.14,3.0,29,27.6,0.14,2.7,17,35.3,0.1,2.0,21,4.8,0.15,3.3,2017-07-01,2017-12-28
2018-01-02,4,9,1,4221,南部圭史,B1,169,50,4.43,26.0,42.7,4.33,21.6,35.1,5.96,30.8,69.2,5.81,39.8,55.9,0.14,14,42.9,0.16,2.0,22,27.3,0.12,2.2,18,16.7,0.13,2.4,15,33.3,0.14,2.2,20,15.0,0.15,2.4,15,6.7,0.16,2.7,2017-07-01,2017-12-28
2018-01-02,4,9,6,4931,木谷賢太,B1,162,52,3.89,19.4,33.0,3.03,15.4,20.5,4.79,13.8,51.7,5.0,28.0,47.6,0.19,11,27.3,0.22,4.0,13,23.1,0.2,3.9,11,18.2,0.21,4.4,11,27.3,0.2,3.9,19,5.3,0.18,4.2,16,6.3,0.18,4.1,2017-07-01,2017-12-28
2018-01-02,4,9,3,4894,原村拓也,B1,173,54,2.3,2.0,12.0,1.66,3.4,5.2,2.5,8.3,16.7,6.18,41.6,64.9,0.18,10,20.0,0.26,4.0,13,7.7,0.17,4.1,19,15.8,0.19,3.9,10,20.0,0.18,4.0,19,0.0,0.15,2.9,19,0.0,0.18,3.7,2017-07-01,2017-12-28
2018-01-02,4,10,1,3849,中岡正彦,A1,166,51,6.75,55.0,69.7,6.92,53.8,72.6,5.85,46.3,63.4,5.43,36.0,46.7,0.12,20,90.0,0.12,2.5,19,78.9,0.11,2.2,19,31.6,0.13,2.6,20,40.0,0.11,2.0,14,7.1,0.13,3.0,4,25.0,0.15,3.0,2017-07-01,2017-12-28
2018-01-02,4,10,3,3478,嶋田貴支,B1,164,53,5.37,36.7,53.1,5.6,36.0,52.0,4.08,16.7,16.7,5.57,39.3,51.2,0.18,14,78.6,0.13,2.4,15,26.7,0.17,2.6,18,33.3,0.18,3.9,17,23.5,0.17,3.2,12,16.7,0.19,3.7,18,5.6,0.23,4.4,2017-07-01,2017-12-28
2018-01-02,4,10,6,4459,片岡雅裕,A1,155,52,5.69,40.1,57.8,6.98,48.4,71.1,4.87,30.8,43.6,5.85,44.7,56.5,0.14,24,100.0,0.14,2.3,31,48.4,0.15,2.8,21,42.9,0.15,3.5,24,29.2,0.13,2.7,25,36.0,0.16,3.5,25,4.0,0.14,3.8,2017-07-01,2017-12-28
2018-01-02,4,10,2,3837,秋山広一,A2,167,54,5.65,33.0,58.5,6.28,40.7,65.5,4.43,23.8,40.5,5.5,36.9,52.4,0.17,23,73.9,0.16,2.4,21,42.9,0.15,2.9,21,23.8,0.18,3.4,15,26.7,0.16,3.4,23,34.8,0.18,3.1,19,15.8,0.19,4.1,2017-07-01,2017-12-28
2018-01-02,4,10,4,3234,金森史吉,B1,161,57,3.67,16.1,26.9,4.46,24.6,42.0,4.08,23.1,30.8,5.14,28.2,50.0,0.16,18,55.6,0.13,2.6,21,28.6,0.15,3.0,21,28.6,0.17,3.2,29,20.7,0.16,2.9,19,5.3,0.16,3.5,11,0.0,0.18,4.5,2017-07-01,2017-12-28
2018-01-02,4,10,5,3137,岩井範光,B1,164,53,3.8,19.4,29.0,3.62,13.6,29.1,6.92,52.6,81.6,5.52,33.7,48.8,0.18,15,33.3,0.15,2.6,22,13.6,0.24,4.1,20,10.0,0.18,3.2,14,7.1,0.1,2.8,22,0.0,0.17,3.9,7,0.0,0.25,5.1,2017-07-01,2017-12-28
2018-01-02,4,11,2,3541,三嶌誠司,A1,160,54,6.65,51.8,67.9,6.99,58.0,71.3,4.36,21.4,35.7,4.07,16.0,30.9,0.14,24,75.0,0.14,2.8,25,44.0,0.13,2.5,15,40.0,0.13,2.5,24,50.0,0.14,2.2,22,22.7,0.16,3.2,12,41.7,0.16,3.5,2017-07-01,2017-12-28
2018-01-02,4,11,1,3908,重成一人,A1,168,57,6.19,44.9,57.0,7.46,58.5,74.8,4.27,21.6,37.8,5.33,34.1,48.8,0.13,34,91.2,0.13,2.2,19,52.6,0.15,3.6,20,45.0,0.12,2.8,23,26.1,0.14,2.7,22,18.2,0.14,3.0,28,35.7,0.11,3.0,2017-07-01,2017-12-28
2018-01-02,4,11,3,3578,塩田雄一,A2,160,49,5.35,33.3,55.0,6.08,43.4,63.2,4.68,24.0,44.0,5.25,26.2,45.0,0.2,16,75.0,0.18,3.8,14,42.9,0.2,4.5,11,9.1,0.2,3.6,19,21.1,0.2,3.7,10,30.0,0.24,4.1,10,0.0,0.17,3.3,2017-07-01,2017-12-28
2018-01-02,4,11,5,4348,宮崎奨,A2,171,57,5.97,40.4,60.6,6.53,47.3,66.7,5.94,50.0,58.3,5.19,29.9,46.8,0.19,26,80.8,0.18,4.0,21,38.1,0.19,4.1,27,33.3,0.19,4.1,25,16.0,0.19,4.2,23,8.7,0.19,3.8,24,4.2,0.18,3.7,2017-07-01,2017-12-28
2018-01-02,4,11,4,4187,香川友尚,B1,164,56,4.61,23.0,43.7,3.85,20.9,32.8,3.67,8.3,25.0,5.36,38.9,51.1,0.17,13,46.2,0.17,4.2,14,21.4,0.17,3.6,17,35.3,0.16,2.4,19,21.1,0.13,2.1,24,8.3,0.2,3.5,14,0.0,0.18,4.5,2017-07-01,2017-12-28
2018-01-02,4,11,6,4437,中田元泰,A1,173,55,5.91,37.9,65.0,5.97,39.5,61.4,6.17,50.0,61.1,5.37,31.4,52.9,0.17,25,96.0,0.17,3.0,19,68.4,0.17,3.5,21,42.9,0.16,3.2,21,47.6,0.15,2.4,22,36.4,0.19,3.3,25,16.0,0.18,4.0,2017-07-01,2017-12-28
2018-01-02,4,12,1,4030,森高一真,A1,170,52,5.87,43.3,61.4,7.63,60.0,77.7,5.97,45.9,51.4,5.85,40.5,57.0,0.15,26,80.8,0.13,2.4,26,34.6,0.14,3.8,26,50.0,0.14,2.8,25,44.0,0.17,2.6,20,10.0,0.15,3.4,17,11.8,0.16,4.2,2017-07-01,2017-12-28
2018-01-02,4,12,3,3975,小野寺智洋,A2,163,55,5.86,35.7,63.4,5.87,38.0,60.5,6.2,43.9,65.9,4.39,19.5,37.8,0.17,25,84.0,0.14,1.8,18,38.9,0.15,3.1,26,34.6,0.16,3.0,21,23.8,0.18,3.8,24,8.3,0.2,3.6,28,7.1,0.2,4.4,2017-07-01,2017-12-28
2018-01-02,4,12,5,4452,松尾祭,A2,164,51,5.46,39.4,55.8,6.01,41.5,59.6,5.57,35.1,48.6,5.05,26.5,47.0,0.19,21,76.2,0.17,3.2,14,7.1,0.19,4.2,20,60.0,0.15,3.5,19,47.4,0.19,4.2,21,9.5,0.22,4.4,15,13.3,0.23,5.1,2017-07-01,2017-12-28
2018-01-02,4,12,2,3568,木村光宏,A2,162,55,5.66,40.9,55.1,6.41,48.4,61.1,6.26,52.6,65.8,6.43,44.3,62.5,0.16,26,84.6,0.16,2.4,28,53.6,0.15,3.1,22,31.8,0.17,2.9,26,30.8,0.17,2.8,16,0.0,0.17,3.8,6,33.3,0.19,3.8,2017-07-01,2017-12-28
2018-01-02,4,12,4,3187,篠原俊夫,B1,158,52,5.27,34.4,51.0,5.06,32.9,46.9,5.55,36.4,54.5,4.72,31.7,37.8,0.19,26,46.2,0.18,3.7,25,32.0,0.17,3.4,19,21.1,0.18,3.4,24,29.2,0.19,3.3,17,23.5,0.23,4.6,17,5.9,0.21,4.8,2017-07-01,2017-12-28
2018-01-02,4,12,6,3907,村越篤,A1,168,56,6.45,51.8,68.8,6.4,45.2,61.9,5.9,41.5,63.4,5.7,35.2,58.0,0.17,32,78.1,0.18,3.3,21,52.4,0.17,3.1,32,31.3,0.16,2.8,33,48.5,0.17,3.0,16,37.5,0.16,3.3,16,6.3,0.2,3.8,2017-07-01,2017-12-28
2018-01-03,5,1,1,3578,塩田雄一,A2,160,49,5.35,33.3,55.0,6.08,43.4,63.2,4.68,24.0,44.0,5.25,26.2,45.0,0.2,16,75.0,0.18,3.8,14,42.9,0.2,4.5,11,9.1,0.2,3.6,19,21.1,0.2,3.7,10,30.0,0.24,4.1,10,0.0,0.17,3.3,2017-07-01,2017-12-28
2018-01-03,5,1,3,3234,金森史吉,B1,161,57,3.67,16.1,26.9,4.46,24.6,42.0,4.08,23.1,30.8,5.14,28.2,50.0,0.16,18,55.6,0.13,2.6,21,28.6,0.15,3.0,21,28.6,0.17,3.2,29,20.7,0.16,2.9,19,5.3,0.16,3.5,11,0.0,0.18,4.5,2017-07-01,2017-12-28
2018-01-03,5,1,6,4772,石丸海渡,A2,164,56,5.33,36.2,55.2,5.18,35.1,48.5,5.06,22.2,41.7,5.24,36.6,53.7,0.17,13,84.6,0.16,3.2,11,36.4,0.2,3.9,20,70.0,0.17,4.0,14,28.6,0.15,3.1,14,28.6,0.16,3.8,21,9.5,0.19,4.2,2017-07-01,2017-12-28
2018-01-03,5,1,2,3137,岩井範光,B1,164,53,3.8,19.4,29.0,3.62,13.6,29.1,6.92,52.6,81.6,5.52,33.7,48.8,0.18,15,33.3,0.15,2.6,22,13.6,0.24,4.1,20,10.0,0.18,3.2,14,7.1,0.1,2.8,22,0.0,0.17,3.9,7,0.0,0.25,5.1,2017-07-01,2017-12-28
2018-01-03,5,1,5,3855,大熊辰弥,B1,171,52,4.63,21.0,44.0,4.98,27.0,50.6,5.11,27.8,52.8,5.45,31.6,55.3,0.23,11,18.2,0.19,3.9,17,11.8,0.25,5.2,16,18.8,0.19,4.4,16,12.5,0.26,4.4,16,6.3,0.22,4.6,14,14.3,0.25,5.5,2017-07-01,2017-12-28
2018-01-03,5,1,4,3701,大西隆洋,B1,171,61,4.43,23.7,40.2,4.33,26.5,36.1,4.24,26.5,38.2,4.81,22.5,41.2,0.14,15,46.7,0.14,1.9,19,21.1,0.16,3.3,22,9.1,0.15,3.2,17,17.6,0.13,2.5,23,8.7,0.12,2.2,15,0.0,0.16,3.0,2017-07-01,2017-12-28
2018-01-03,5,2,5,4187,香川友尚,B1,164,56,4.61,23.0,43.7,3.85,20.9,32.8,3.67,8.3,25.0,5.36,38.9,51.1,0.17,13,46.2,0.17,4.2,14,21.4,0.17,3.6,17,35.3,0.16,2.4,19,21.1,0.13,2.1,24,8.3,0.2,3.5,14,0.0,0.18,4.5,2017-07-01,2017-12-28
2018-01-03,5,2,4,3660,長谷川親王,B1,169,60,4.06,19.4,33.3,4.57,25.7,42.6,5.63,39.0,53.7,5.93,37.5,58.0,0.2,11,27.3,0.19,3.6,19,5.3,0.19,4.3,14,0.0,0.19,3.7,10,10.0,0.23,4.3,17,17.6,0.2,4.5,15,0.0,0.23,4.5,2017-07-01,2017-12-28
2018-01-03,5,2,3,4309,坂口明義,B1,161,52,4.31,22.1,35.6,3.98,13.8,34.0,5.42,38.5,57.7,5.1,32.6,44.2,0.2,15,66.7,0.2,3.3,18,27.8,0.17,3.4,22,31.8,0.19,3.7,16,37.5,0.22,3.9,24,8.3,0.2,3.5,19,10.5,0.19,4.7,2017-07-01,2017-12-28
2018-01-03,5,2,6,4946,船越健吾,B2,167,53,1.53,0.0,2.7,1.45,0.0,0.0,6.27,40.9,72.7,5.59,36.6,55.9,0.18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0.0,0.3,6.0,9,0.0,0.16,3.1,47,0.0,0.17,3.2,2017-07-01,2017-12-28
2018-01-03,5,2,1,3910,松下知幸,B1,164,49,5.09,34.6,50.0,5.07,31.7,45.3,2.97,5.7,20.0,5.37,39.1,51.7,0.18,20,60.0,0.18,3.6,19,31.6,0.2,3.7,17,47.1,0.16,3.2,20,40.0,0.18,3.1,20,30.0,0.18,3.6,15,13.3,0.21,4.8,2017-07-01,2017-12-28
2018-01-03,5,2,2,4894,原村拓也,B1,173,54,2.3,2.0,12.0,1.66,3.4,5.2,2.5,8.3,16.7,6.18,41.6,64.9,0.18,10,20.0,0.26,4.0,13,7.7,0.17,4.1,19,15.8,0.19,3.9,10,20.0,0.18,4.0,19,0.0,0.15,2.9,19,0.0,0.18,3.7,2017-07-01,2017-12-28
2018-01-03,5,3,3,4020,川上清人,B1,165,62,5.71,42.1,57.0,4.66,26.0,42.3,5.22,33.3,51.9,5.45,32.9,52.6,0.19,23,60.9,0.17,2.4,22,45.5,0.18,3.8,15,26.7,0.17,4.3,22,18.2,0.21,4.0,21,28.6,0.18,4.3,22,0.0,0.2,4.6,2017-07-01,2017-12-28
2018-01-03,5,3,1,3478,嶋田貴支,B1,164,53,5.37,36.7,53.1,5.6,36.0,52.0,4.08,16.7,16.7,5.57,39.3,51.2,0.18,14,78.6,0.13,2.4,15,26.7,0.17,2.6,18,33.3,0.18,3.9,17,23.5,0.17,3.2,12,16.7,0.19,3.7,18,5.6,0.23,4.4,2017-07-01,2017-12-28
2018-01-03,5,3,4,4437,中田元泰,A1,173,55,5.91,37.9,65.0,5.97,39.5,61.4,6.17,50.0,61.1,5.37,31.4,52.9,0.17,25,96.0,0.17,3.0,19,68.4,0.17,3.5,21,42.9,0.16,3.2,21,47.6,0.15,2.4,22,36.4,0.19,3.3,25,16.0,0.18,4.0,2017-07-01,2017-12-28
2018-01-03,5,3,6,4739,中村晃朋,A2,168,53,5.5,37.2,54.3,5.53,39.6,56.1,4.62,24.1,37.9,5.64,33.8,54.5,0.15,24,91.7,0.17,3.2,24,58.3,0.15,3.0,21,33.3,0.14,2.8,24,25.0,0.17,3.4,22,22.7,0.14,3.0,24,16.7,0.15,3.2,2017-07-01,2017-12-28
2018-01-03,5,3,2,3975,小野寺智洋,A2,163,55,5.86,35.7,63.4,5.87,38.0,60.5,6.2,43.9,65.9,4.39,19.5,37.8,0.17,25,84.0,0.14,1.8,18,38.9,0.15,3.1,26,34.6,0.16,3.0,21,23.8,0.18,3.8,24,8.3,0.2,3.6,28,7.1,0.2,4.4,2017-07-01,2017-12-28
2018-01-03,5,3,5,2698,角川政志,B1,159,52,4.28,21.8,37.9,4.43,27.9,41.8,4.82,36.4,45.5,5.09,33.3,50.6,0.2,12,41.7,0.16,2.5,62,16.1,0.2,4.5,9,11.1,0.25,4.9,2,0.0,0.2,4.5,1,0.0,0.16,4.0,0,0.0,0.0,0.0,2017-07-01,2017-12-28
2018-01-03,5,4,1,3553,平池仁志,B1,165,56,4.87,25.3,44.6,5.02,30.0,49.2,4.86,26.2,38.1,6.24,43.2,62.5,0.18,23,52.2,0.18,3.3,21,33.3,0.18,3.6,20,40.0,0.18,3.0,24,29.2,0.17,2.8,23,13.0,0.18,2.4,17,0.0,0.18,4.4,2017-07-01,2017-12-28
2018-01-03,5,4,3,4852,川原祐明,B1,163,51,4.75,30.2,42.5,3.45,11.5,24.0,4.07,13.8,31.0,5.82,38.4,54.8,0.15,16,37.5,0.2,3.9,19,21.1,0.18,4.1,21,42.9,0.13,2.5,16,43.8,0.14,2.9,27,22.2,0.13,2.7,25,12.0,0.15,3.0,2017-07-01,2017-12-28
2018-01-03,5,4,6,3541,三嶌誠司,A1,160,54,6.65,51.8,67.9,6.99,58.0,71.3,4.36,21.4,35.7,4.07,16.0,30.9,0.14,24,75.0,0.14,2.8,25,44.0,0.13,2.5,15,40.0,0.13,2.5,24,50.0,0.14,2.2,22,22.7,0.16,3.2,12,41.7,0.16,3.5,2017-07-01,2017-12-28
2018-01-03,5,4,5,3907,村越篤,A1,168,56,6.45,51.8,68.8,6.4,45.2,61.9,5.9,41.5,63.4,5.7,35.2,58.0,0.17,32,78.1,0.18,3.3,21,52.4,0.17,3.1,32,31.3,0.16,2.8,33,48.5,0.17,3.0,16,37.5,0.16,3.3,16,6.3,0.2,3.8,2017-07-01,2017-12-28
2018-01-03,5,4,2,3832,下田哲也,A2,167,53,5.52,36.8,55.1,5.42,30.2,53.5,4.47,26.7,46.7,5.38,30.0,46.2,0.17,23,73.9,0.16,2.5,22,50.0,0.16,3.1,25,28.0,0.16,3.4,16,43.8,0.19,3.6,25,12.0,0.16,3.2,20,10.0,0.19,3.4,2017-07-01,2017-12-28
